	N1‒UNIF ρ	Chao92 ρ	Jack1 ρ	Chao2sig ρ	Distinct
municipality of Switzerland (Q70208)	0.00013354533008043488	0.0006074947758709474	0.0005422866428895221	0.00016815058386293984	2270.0
ghost town (Q74047)	0.00018461221173091135	0.00023624189794615137	0.2500219132975921	0.13353831262440052	2452.0
region of Saudi Arabia (Q74063)	0.0	0.0	0.0	0.0	13.0
street (Q79007)	7.614250214759917e-07	7.614250214759917e-07	0.7908570864063956	0.06791439949738959	343033.0
triptych (Q79218)	0.001201880687604472	0.003317228304484406	0.21307404439031563	0.17484093363752987	407.0
license (Q79719)	0.0016928878621873095	0.03001043927598525	0.5261405945052433	0.17754098116770575	18.0
non-governmental organization (Q79913)	0.0004060278016520014	0.001598357885890128	0.527717170041762	0.3897123383046176	1031.0
sonnet (Q80056)	0.00015860658665013629	0.00015860658665013629	0.6575672042821677	0.2755328081526012	3619.0
fortified tower (Q81917)	0.0011193097412160184	0.001240858121931066	0.31674509246184657	0.23003465157451383	802.0
part of speech (Q82042)	0.003367505236987713	0.056715820455472535	0.3441263622772309	0.3368038771121941	40.0
city gate (Q82117)	0.00046597791637186	0.0006443188578392457	0.26875680341385	0.1756983800165269	1299.0
Winter Olympic Games (Q82414)	0.0	0.0	0.0	0.0	26.0
conservation status (Q82673)	0.002958044126683741	0.07007361279185752	0.29896274369805154	0.1259665715858977	21.0
geographic region (Q82794)	0.00014292846207725776	0.0015366173739954489	0.36408426946752626	0.33309363011751825	2186.0
name (Q82799)	0.00037356380955757884	0.00171904927936246	0.14442545457586908	0.1318246080093316	876.0
tradition (Q82821)	0.0084145376045981	0.09668187384733987	0.4351531042023549	2.036478582462421	64.0
factory (Q83405)	0.0006092468229429167	0.0009787627786702869	0.21402283773150937	0.1400864075567204	1328.0
thoroughfare (Q83620)	0.00012659059992705204	0.00012988647770767066	0.5281570770811433	0.19649075319303372	4351.0
ethnic groups in Indonesia (Q83828)	0.029927257778785854	0.029927257778785854	0.021687650981557442	0.010490156947825912	1309.0
governorate (Q86622)	0.0009655695112162608	0.008540526296962973	0.0047779174372014266	0.002122284917470441	103.0
film gauge (Q86850)	0.0	0.0	0.0	0.0	1.0
manuscript (Q87167)	5.687658994333263e-05	5.687658994333263e-05	0.6670788445331212	0.11708326671566054	4819.0
moat (Q88480)	2.2955541283060413e-05	2.2955541283060413e-05	0.23095536296213284	0.10503259096028747	847.0
promontory fort (Q92086)	0.06457988504954024	0.06457988504954024	0.007023136283064562	0.0030226742048951407	1252.0
drawing (Q93184)	3.0745800646892316e-05	3.0745800646892316e-05	0.6003284338122276	0.19155170954336115	19265.0
fictional character (Q95074)	3.4308771326535626e-05	4.7080254352899186e-05	0.4566794260838674	0.15370607062747832	12519.0
family name (Q101352)	1.7981830303613172e-06	4.449267986649018e-06	0.45557977737370237	0.14484915380811586	222951.0
bell (Q101401)	0.0020612012751631205	0.006416045036551066	0.7787852094649784	0.34893770193461077	4934.0
dolmen (Q101659)	0.0004541454617827047	0.0005607855566630034	0.30657069978606644	0.22554186338946272	1961.0
altar (Q101687)	1.6885749001536796e-05	1.6885749001536796e-05	0.9199848059122608	0.07000786925042812	6802.0
biome (Q101998)	0.016332103599570127	0.1071825769656567	0.23833778588842403	0.33078701433852487	28.0
parish (Q102496)	0.00010397226093299781	0.00010397226093299781	0.12541659353143672	0.04978257298814297	12756.0
world war (Q103495)	0.0	0.0	0.0	0.0	2.0
city of the Philippines (Q104157)	0.0009352801254747879	0.002659733081080473	0.00878792039393818	0.0013246670400537397	112.0
lock (Q105731)	0.00031650293237805126	0.0004268536035104442	0.38578466533893974	0.2382477054124103	1731.0
polder (Q106259)	0.00026129989415510455	0.0008221514563163402	0.6404325193450947	0.28689210332226334	2137.0
rural district of Germany (Q106658)	0.00025778959837088905	0.002202033746312172	0.11015075743429262	0.05525525876889471	575.0
landscape (Q107425)	0.003188407761651732	0.025786088448078115	0.23993573867641027	0.5356691564612841	148.0
cliff (Q107679)	0.0005239655041782786	0.0005257425774347045	0.40063746043796516	0.2328050680227023	1244.0
chapel (Q108325)	1.4933057049661078e-05	1.9773997791994704e-05	0.6091979313379234	0.12707319994648747	18694.0
diminutive (Q108709)	0.003351503841266273	0.047276576980099065	0.061479899116353744	0.04759928517316436	28.0
ruins (Q109607)	0.0001938751091251568	0.0001938751091251568	0.08374395333432114	0.027263830157631716	2977.0
island nation (Q112099)	0.0	0.0	0.0	0.0	51.0
granary (Q114768)	0.00018953093273133394	0.00018953093273133394	0.6528849776499052	0.2984616926194809	3248.0
province of Cuba (Q115291)	0.0	0.0	0.0	0.0	18.0
minor basilica (Q120560)	0.0008186166357190131	0.0026257902281071185	0.023788956438192503	0.01046690804938529	601.0
landlocked country (Q123480)	0.0	0.0	0.0	0.0	46.0
neighborhood (Q123705)	2.2737468032788848e-05	5.122672657392338e-05	0.1115662204366364	0.05719159673270048	24470.0
spring (Q124714)	2.2219224565314263e-05	2.2219224565314263e-05	0.5875549670505069	0.29363328084999474	31127.0
photograph (Q125191)	0.00010678982227966155	0.00010678982227966155	0.446775115690203	0.20704710592438047	5765.0
municipality of Sweden (Q127448)	0.0	0.0	0.0	0.0	428.0
European Capital of Culture (Q129372)	0.0	0.0	0.0	0.0	3.0
ski resort (Q130003)	0.0015435850530190866	0.008874025719556117	0.13827240977520486	0.2314294487523138	932.0
choir (Q131186)	0.00027779437839340314	0.00027779437839340314	0.588702451838386	0.18908012276179376	1705.0
barracks (Q131263)	0.0013289544938634927	0.0015154855177322768	0.22175356387315487	0.12475159535185823	878.0
board game (Q131436)	0.0003269968305442479	0.0011043667961162823	0.581165405230488	0.5299753697889458	1618.0
treaty (Q131569)	0.00016668213587923514	0.0001972596743081475	0.6482264003345611	0.1503385002675724	1710.0
farm (Q131596)	6.578561301045224e-05	6.578561301045224e-05	0.227614201559379	0.08159806881533635	4185.0
medal (Q131647)	0.00010301640875306576	0.0009770437774541778	0.4947043942790862	0.2684672485974598	1946.0
reservoir (Q131681)	3.4678609948115706e-05	6.180061804127614e-05	0.45778341463399225	0.1577815305872009	11209.0
brewery (Q131734)	0.001608129956241217	0.002304345948839615	0.03905071695020208	0.015113701322755557	1840.0
river basin district (Q132017)	0.44143156314208937	0.6155538499406317	0.056860431235431275	0.025003176418270767	20.0
icon (Q132137)	0.00020883265706130749	0.00023167065217390826	0.29866137793769276	0.13803962902655065	573.0
festival (Q132241)	0.00024200979974691754	0.00024200979974691754	0.6507086755482139	0.18414920093226628	1995.0
mountain pass (Q133056)	0.00021953772209475645	0.00021953772209475645	0.13636219643852834	0.06969016779907482	20532.0
colony (Q133156)	0.00033295795651308265	0.003820067432097307	0.5359150189148127	0.18598552087927284	204.0
border (Q133346)	7.932379608679303e-05	0.00010451173110637886	0.20677882938660172	0.092574414072245	647.0
city-state (Q133442)	0.000779968947425095	0.02339875961897727	0.29275708418665514	0.17090247721215696	37.0
joint-stock company (Q134161)	0.00809493297845841	0.056319348573425757	0.3339027111483166	0.2795006268709936	332.0
province of the Netherlands (Q134390)	0.0	0.0	0.0	0.0	12.0
transliteration (Q134550)	0.018709700532112038	0.05939980939447445	0.06364859130465376	0.04903604655630617	77.0
single (Q134556)	1.0911636283268613e-05	1.0911636283268613e-05	0.14679522732389078	0.05264209354935789	84825.0
district capital (Q134626)	0.0	0.0	0.0	0.0	51.0
county of Iran (Q137535)	0.0004888204482026291	0.0004888204482026291	0.00469562988374615	0.0004888204482026291	419.0
ward of Japan (Q137773)	0.0	0.0	0.0	0.0	175.0
operon (Q139677)	6.0072263821354516e-05	6.0072263821354516e-05	0.6602817175730936	0.03386341835496437	531.0
solvent (Q146505)	0.031505831757847894	1.2808852466307994	0.3279982924371641	0.6157231728714235	3.0
fence (Q148571)	0.001141945850870682	0.001141945850870682	0.1375480139754236	0.05164819828888523	688.0
middle school (Q149566)	0.0007775144856206932	0.0007775144856206932	0.09431406356759203	0.047529802407216735	9721.0
district (Q149621)	0.0006559637009610493	0.0043798654964897115	0.17584001164797664	0.2972276834925161	1105.0
canyon (Q150784)	0.000798857949992609	0.000798857949992609	0.0796906727734635	0.028976557268802633	2468.0
concept (Q151885)	0.00013550202609764533	0.0016093782257878087	0.5193636707883722	0.3244742817399634	1301.0
concentration camp (Q152081)	1.4341085711985819e-05	4.958823197760382e-05	0.6073267077813549	0.3497340118596329	3165.0
municipal election (Q152450)	0.0009091423716574773	0.0009091423716574773	0.5173489139374378	0.5101665677820099	1151.0
opera house (Q153562)	0.0009876408743933604	0.0030466394851380555	0.08541352300757589	0.05446332283463122	540.0
juridical person (Q155076)	0.0007214692804079425	0.020786025795767778	0.6906531459738364	0.17289938340011402	24.0
Indian reserve (Q155239)	0.0004815135145483956	0.0004815135145483956	0.02988308422784117	0.0077709213058300055	2009.0
Tilia platyphyllos (Q156831)	0.15244670688427564	0.17836603229024842	0.004556244411860879	0.0016265015642834384	681.0
foundation (Q157031)	0.0001748480571508495	0.000447142061431509	0.4405228995556034	0.2817049593527735	3112.0
truss bridge (Q158218)	0.0007440259617157522	0.0009124932952675953	0.02942224822503571	0.005647103862322239	570.0
arch bridge (Q158438)	0.0010994062341251724	0.002842888940055172	0.04753170570808923	0.022968150688068373	946.0
province of Afghanistan (Q158683)	0.0	0.0	0.0	0.0	34.0
Tilia cordata (Q158746)	0.0228952818742899	0.0228952818742899	0.01272503155677483	0.005020374218146042	1614.0
secondary school (Q159334)	0.00011110040774336142	0.0001267589814909276	0.36370998954838324	0.19721545617323732	6229.0
Hero City (Q159438)	0.0	0.0	0.0	0.0	1.0
Summer Olympic Games (Q159821)	0.0	0.0	0.0	0.0	35.0
Member states of the United Nations (Q160016)	0.0	0.0	0.0	0.0	1.0
plain (Q160091)	9.262270967237015e-05	9.262270967237015e-05	0.5318142819546033	0.28652790675431344	10991.0
abbey (Q160742)	0.0002066849167940004	0.0005725466683998257	0.1102265667062629	0.06037725649229772	1923.0
dependent territory (Q161243)	0.0	0.0	0.0	0.0	11.0
frigate (Q161705)	0.0007344963202263721	0.0007344963202263721	0.07539465936978398	0.016562125918575567	682.0
grammatical gender (Q162378)	0.11062751062751065	1.1189022487174032	0.10033005920218563	0.15980534818629397	12.0
river island (Q162602)	0.0007072544354850646	0.000954591050863909	0.06591647724750746	0.01887627574331156	919.0
province of Spain (Q162620)	0.0003193868300648421	0.002441698703709605	0.04923641870411928	0.011066679912642593	60.0
academy (Q162633)	0.0006401029819947724	0.010619997298734555	0.3567490509297033	0.36530513393430836	268.0
mausoleum (Q162875)	0.0005178651265614982	0.000848924064870577	0.15115873755576126	0.07790300940184541	1362.0
Ortsbezirk of Germany (Q163301)	0.00015243065692565214	0.00023828478874881524	0.03636380852664074	0.009211644843044056	406.0
nonprofit organization (Q163740)	1.9156648086247433e-05	4.1152987449263736e-05	0.647734362799739	0.13036923159589175	12242.0
megalith (Q164240)	3.1839177852304415e-05	3.1839177852304415e-05	0.9096319209781524	0.04004053337579168	2294.0
dynasty (Q164950)	0.00029054165852020664	0.0017279050766851284	0.32900820433499184	0.16663052555746716	647.0
grand duchy (Q165116)	0.0	0.0	0.0	0.0	12.0
Quercus robur (Q165145)	0.009169375212895424	0.009169375212895424	0.03982265526432753	0.01672526978036	1509.0
archive (Q166118)	0.0002355358896434173	0.0006537468135259828	0.5126541190157992	0.32232183396964165	1723.0
application (Q166142)	9.268242005852836e-05	0.0003520102277117764	0.2100846218795416	0.08048118111899233	959.0
drainage basin (Q166620)	0.0008708327571052253	0.0024173787796376994	0.3978725475958792	0.19742818737694925	314.0
swamp (Q166735)	8.54773562465132e-05	8.54773562465132e-05	0.7432710537605028	0.23697188793880897	6029.0
primary color (Q166902)	0.0	0.0	0.0	0.0	7.0
corporation (Q167037)	0.0005862877840171305	0.0012547917486175817	0.5867131616779402	0.254641062175983	1248.0
trademark (Q167270)	0.00015502567577727684	0.0004027818104865645	0.3974684094156835	0.19209196648422427	2178.0
botanical garden (Q167346)	0.0007570357008073385	0.0010516563696187494	0.16951032228114846	0.10693008278202192	2096.0
mixture (Q169336)	0.0006436665277172952	0.005206761239330745	0.5848628803149283	0.4590700096891312	275.0
division (Q169534)	0.00021716310974698714	0.00021716310974698714	0.5744463497290868	0.19300506166760747	2245.0
symptom (Q169872)	0.0032632682181107223	0.027423772367431556	0.1193036632970997	0.20769402444340276	308.0
extended play (Q169930)	7.935976992522574e-05	7.978924947221783e-05	0.19112716373917463	0.08098442575352219	11102.0
wetland (Q170321)	0.0004815851775241022	0.0004815851775241022	0.5897150383344937	0.29178489743799296	2066.0
project (Q170584)	0.0006245139757278396	0.002935389749008385	0.563084820241447	0.4551877565122941	565.0
agglutinative language (Q171263)	0.0	0.0	0.0	0.0	9.0
kinship (Q171318)	0.001258509001141915	0.016216448291705203	0.154436665230184	0.1811572177562031	161.0
enclave (Q171441)	0.010550456821243665	0.18242458641304365	0.03455187277482053	0.04463728971355548	57.0
destroyer (Q174736)	0.0001965581148935772	0.00023664939955785036	0.13963017269347522	0.0454231517578562	2305.0
square (Q174782)	6.748510739864817e-05	0.00011265108439227462	0.36770773915569177	0.1800676640735057	8546.0
electrical substation (Q174814)	0.0016485573535765428	0.0016485573535765428	0.22263106691954354	0.11271885237044615	1146.0
megacity (Q174844)	0.0	0.0	0.0	0.0	5.0
military unit (Q176799)	3.751041378093678e-05	3.751041378093678e-05	0.5209461739740092	0.2015751000112182	20122.0
aria (Q178122)	4.374317399651512e-06	4.374317399651512e-06	0.9576599866515694	0.010933439448061926	3966.0
Commonwealth Games (Q178340)	0.0	0.0	0.0	0.0	22.0
battle (Q178561)	6.309609305156833e-05	0.00010795025197259267	0.30247597087802885	0.17705387904933306	11628.0
trade union (Q178790)	0.00017626174883847982	0.00037920670261574747	0.6656970875797499	0.24838319204733406	1999.0
deity (Q178885)	0.000300686572516139	0.0014950628226721781	0.6723981452637868	0.38638134220158254	789.0
nature reserve (Q179049)	3.1979028988357884e-05	3.1979028988357884e-05	0.6745858777396793	0.12726243663357675	10980.0
unitary state (Q179164)	0.0	0.0	0.0	0.0	21.0
religious text (Q179461)	0.0003020887921419788	0.003411960643600599	0.45201441828142025	0.28834028116561794	482.0
statue (Q179700)	1.2522537097130876e-05	2.231500430158178e-05	0.7737420511368358	0.08606344114708654	35027.0
prefecture in France (Q179831)	0.0	0.0	0.0	0.0	2.0
county of Ireland (Q179872)	0.0	0.0	0.0	0.0	30.0
room (Q180516)	0.001010885717313295	0.0015757903304690554	0.3239050503356137	0.2075740880486055	485.0
ceremonial county of England (Q180673)	0.0	0.0	0.0	0.0	48.0
conflict (Q180684)	9.400324204979972e-05	0.00031625204667847564	0.5805165137209848	0.3283526526540064	5107.0
faculty (Q180958)	0.0001431887689542855	0.0006571759953603312	0.4694650329450692	0.26611123574794643	2079.0
syllabary (Q182133)	0.05356053845009672	0.3974373684531916	0.1394123006548053	0.17297151124327703	14.0
mountain hut (Q182676)	0.0005277307277296782	0.0005277307277296782	0.09964533655966204	0.027037112268042583	1587.0
federal city of Russia (Q183342)	0.0	0.0	0.0	0.0	3.0
canton of France (until 2015) (Q184188)	4.000121932938069e-05	4.000121932938069e-05	0.017770604032449667	0.0025415064754985813	4709.0
reef (Q184358)	0.0002073047776760173	0.0002073047776760173	0.2973994779708558	0.1763685778301747	6196.0
conservatory (Q184644)	0.0005429653550327013	0.006630585482151072	0.1914596857971186	0.1883174893925027	386.0
codec (Q184748)	0.0	0.0	0.0	0.0	11.0
British crown dependency (Q185086)	0.008831959095116979	0.20299085012494503	0.1406754820117693	0.09999353307460873	7.0
cape (Q185113)	0.0001760577008511987	0.0001760577008511987	0.18329285352214258	0.10087769499134674	18805.0
great power (Q185145)	0.0	0.0	0.0	0.0	1.0
watermill (Q185187)	0.000248716463549216	0.000362966722089042	0.5161903745810642	0.24921824305889473	1746.0
age (Q185836)	0.0	0.0	0.0	0.0	6.0
national flag (Q186516)	0.004254946150404923	0.009291665764051708	0.017466674847247197	0.004607095421101479	324.0
Mersenne prime (Q186875)	0.0	0.0	0.0	0.0	51.0
newspaper format (Q187051)	0.035005241654478506	0.27891136375363357	0.13871199995149575	0.13249695495843522	7.0
lagoon (Q187223)	1.6969929196723444e-05	1.6969929196723444e-05	0.8886234544884296	0.05772744180107844	12888.0
empire (Q187587)	0.0	0.0	0.0	0.0	1.0
social class (Q187588)	0.0010950658523829525	0.02444108834931157	0.34024145587326965	0.37110314546668494	62.0
doctoral thesis (Q187685)	0.0038811166745329907	0.0038811166745329907	0.0633845359917156	0.03382259271231086	3673.0
wadi (Q187971)	5.540984387776379e-05	5.540984387776379e-05	0.42587341592362665	0.35937964027031255	27384.0
salt lake (Q188025)	0.012036249137165712	0.023687140667383578	0.292751646841097	0.06957710725259646	937.0
siege (Q188055)	0.00042830644295207567	0.0007692028533067212	0.3694198293623905	0.26527580644224547	1534.0
music genre (Q188451)	0.00014782228195278185	0.0026237263870614092	0.15884123043129666	0.16281737078413983	1539.0
suburb (Q188509)	0.00010519462257401558	0.0003752582555122981	0.056885531846575375	0.038601929927416886	3735.0
